temperature,humidity,wind_speed,rainfall_7d,consecutive_dry_days,soil_moisture,land_type,month,risk_score,risk_level,fire_occurred
31.2,43.6,5.7,0.0,8,78.1,1,6,0.776,Critical,1
32.8,49.7,10.2,0.0,24,38.9,0,6,0.749,High,1
24.0,75.8,9.7,6.1,1,92.0,1,2,0.081,Low,0
28.2,80.6,17.7,5.6,2,91.6,0,2,0.178,Low,0
24.6,92.0,11.0,10.8,1,92.3,0,1,0.0,Low,0
27.0,70.1,5.7,2.3,2,91.0,0,1,0.114,Low,0
27.9,75.9,6.4,5.8,4,86.5,1,12,0.11,Low,1
25.5,88.3,1.7,12.3,0,95.0,0,2,0.028,Low,0
28.5,66.7,13.0,0.7,11,69.3,0,10,0.441,Medium,0
26.5,73.4,5.1,8.3,4,85.7,0,2,0.0,Low,0
28.2,38.1,5.7,0.0,23,39.1,1,8,1.0,Critical,1
29.5,79.5,30.2,25.9,4,87.3,0,11,0.165,Low,0
24.2,74.0,6.7,10.5,1,92.1,0,11,0.0,Low,0
30.1,57.1,15.8,0.0,17,55.0,1,9,0.914,Critical,1
24.3,82.2,6.0,15.7,3,87.1,0,11,0.0,Low,0
28.5,51.6,25.3,0.0,18,51.8,1,9,1.0,Critical,1
26.7,87.3,3.9,14.3,1,93.4,0,3,0.029,Low,0
32.5,30.6,9.8,0.2,8,78.8,0,7,0.651,High,1
27.7,59.3,12.7,1.8,10,71.3,0,6,0.261,Low,0
35.3,62.8,9.7,0.0,13,67.6,0,7,0.644,High,1
26.9,78.1,7.7,4.9,4,86.0,0,5,0.1,Low,0
31.0,47.3,6.3,3.8,2,93.0,0,7,0.321,Low,0
28.2,69.4,4.8,15.9,2,91.6,0,4,0.232,Low,0
28.0,77.0,5.1,2.6,1,94.0,1,10,0.283,Low,0
28.2,73.8,6.7,2.9,3,89.1,0,11,0.278,Low,0
24.0,81.6,1.7,11.5,2,89.5,1,5,0.039,Low,0
24.0,81.6,9.0,18.8,3,87.0,1,12,0.016,Low,0
29.2,78.5,5.7,11.0,2,92.1,1,3,0.217,Low,0
24.2,77.5,3.6,2.6,4,84.6,0,2,0.116,Low,0
32.8,59.4,23.6,0.0,17,56.4,0,7,0.708,High,1
33.0,42.3,4.3,0.0,6,84.0,0,6,0.6,High,1
26.8,77.6,10.3,37.2,0,95.0,1,2,0.02,Low,0
26.9,88.1,7.5,2.6,1,93.5,0,12,0.049,Low,0
30.0,78.3,21.9,8.5,4,87.5,0,1,0.257,Low,0
26.4,77.4,10.0,2.2,2,90.7,1,5,0.124,Low,1
32.4,55.7,5.7,0.0,20,48.7,1,9,0.886,Critical,1
24.0,73.7,4.4,6.1,1,92.0,0,10,0.026,Low,0
27.1,80.8,24.9,3.8,1,93.6,0,12,0.089,Low,0
25.2,62.9,12.2,3.6,4,85.1,0,2,0.24,Low,1
33.2,36.3,1.9,0.5,15,61.6,0,9,0.728,High,1
32.8,50.3,2.7,0.0,7,81.4,0,8,0.679,High,0
26.0,72.8,6.2,21.6,1,93.0,0,4,0.0,Low,0
34.1,48.2,3.9,0.0,6,84.6,0,9,0.752,Critical,0
30.2,29.2,11.2,0.6,11,70.1,1,9,0.968,Critical,1
30.3,81.1,6.6,18.0,0,95.0,0,4,0.212,Low,0
33.9,68.9,11.6,0.1,18,54.5,1,8,1.0,Critical,0
24.7,77.7,7.6,12.3,4,84.9,0,1,0.006,Low,0
27.4,82.7,5.5,34.9,2,91.2,1,10,0.0,Low,1
30.4,65.4,3.0,3.3,4,87.7,1,2,0.396,Medium,0
32.4,33.9,4.2,0.0,5,86.2,0,6,0.609,High,1
24.4,83.6,6.4,25.9,3,87.2,0,2,0.0,Low,0
26.7,61.6,5.2,19.4,1,93.3,0,5,0.02,Low,0
29.5,74.9,17.2,3.0,1,94.7,1,4,0.261,Low,0
34.6,78.2,7.8,0.9,8,79.8,0,9,0.533,Medium,0
28.5,91.8,21.0,14.4,1,94.3,1,2,0.351,Medium,0
31.1,55.2,12.7,0.7,6,83.1,1,7,0.86,Critical,1
28.7,39.4,23.3,0.0,5,84.3,1,6,0.958,Critical,1
25.1,74.5,9.6,2.1,3,87.5,0,10,0.094,Low,1
25.3,81.3,6.2,4.4,4,85.2,0,12,0.122,Low,0
26.7,83.6,7.0,3.2,0,95.0,0,1,0.018,Low,0
33.6,52.1,8.2,0.0,22,44.3,0,7,0.881,Critical,1
26.3,74.7,4.2,16.0,2,90.7,1,10,0.027,Low,0
30.5,59.0,3.5,0.0,23,40.2,1,8,0.94,Critical,1
26.7,80.3,8.6,11.3,3,88.4,0,3,0.0,Low,0
32.9,25.0,1.7,1.2,6,84.0,0,6,0.591,High,1
33.8,57.3,0.7,2.7,1,95.0,0,8,0.509,Medium,0
24.9,80.2,2.5,39.8,2,90.0,0,4,0.0,Low,0
34.0,73.3,7.3,11.2,1,95.0,1,9,0.497,Medium,1
27.0,76.8,1.9,23.3,0,95.0,0,2,0.153,Low,0
25.2,65.9,1.7,5.0,2,90.1,0,1,0.02,Low,0
25.5,84.3,3.0,10.7,0,95.0,0,12,0.0,Low,0
28.2,75.6,17.7,32.4,3,89.1,0,3,0.196,Low,0
27.1,73.0,14.2,14.4,2,91.1,0,12,0.0,Low,0
36.8,47.2,13.8,0.0,15,63.4,1,9,0.979,Critical,1
28.7,86.7,8.3,2.7,4,86.9,1,3,0.337,Low,0
36.5,44.1,14.8,0.0,7,83.3,0,9,0.678,High,1
26.9,47.7,6.2,0.0,15,58.4,0,8,0.403,Medium,1
27.1,82.9,1.3,10.9,2,91.0,0,4,0.028,Low,0
31.7,38.2,4.8,0.0,5,85.9,0,9,0.639,High,1
28.0,74.6,2.4,25.6,1,94.0,0,2,0.165,Low,0
26.2,70.6,17.9,4.7,1,93.1,1,11,0.068,Low,0
29.2,54.6,12.6,0.0,10,72.1,0,7,0.499,Medium,0
26.0,90.2,5.3,1.8,18,50.5,0,2,0.177,Low,0
27.1,69.1,22.1,3.3,3,88.6,0,1,0.203,Low,1
25.2,83.7,14.9,21.4,1,92.6,0,5,0.049,Low,0
25.0,84.0,1.9,4.8,3,87.5,0,10,0.129,Low,0
28.4,69.9,0.9,0.5,24,36.7,0,9,0.534,Medium,1
26.3,75.3,21.0,0.9,5,83.2,1,12,0.291,Low,0
28.6,67.9,19.2,4.5,2,91.8,0,2,0.19,Low,0
33.1,75.5,7.5,0.0,9,76.6,0,6,0.491,Medium,1
25.1,78.5,19.9,2.0,15,57.6,0,11,0.239,Low,0
26.5,63.5,30.7,9.9,2,90.7,1,10,0.201,Low,0
28.2,81.5,7.6,0.1,17,54.1,0,1,0.408,Medium,0
25.8,87.7,1.8,18.8,4,85.4,1,1,0.0,Low,1
24.8,77.7,1.4,8.9,1,92.4,1,2,0.004,Low,0
27.2,68.2,5.5,13.1,3,88.6,0,12,0.106,Low,0
25.4,61.0,10.3,19.5,3,87.7,0,12,0.029,Low,0
28.2,82.0,12.5,10.2,2,91.6,0,4,0.308,Low,0
25.2,71.3,8.5,1.4,18,50.1,0,4,0.299,Low,0
27.0,67.3,12.6,25.1,1,93.5,0,12,0.07,Low,0
36.3,62.0,9.4,0.0,10,75.6,0,6,0.631,High,1
25.7,70.6,6.2,5.2,4,85.3,1,10,0.132,Low,0
33.4,47.9,11.9,0.0,12,69.2,0,9,0.672,High,0
27.1,76.9,10.1,13.7,2,91.0,0,12,0.086,Low,0
33.7,71.4,4.0,0.7,10,74.3,1,6,0.835,Critical,1
29.0,47.0,9.7,0.0,5,84.5,1,6,0.661,High,1
27.3,81.3,9.5,31.8,3,88.7,0,10,0.0,Low,0
33.5,60.9,9.1,0.1,6,84.3,0,6,0.531,Medium,0
28.6,79.5,20.6,16.3,0,95.0,1,2,0.248,Low,0
29.1,54.2,16.4,0.0,16,57.1,1,9,0.97,Critical,1
24.0,78.4,2.3,46.8,3,87.0,0,11,0.0,Low,0
31.5,92.5,22.2,0.4,12,68.2,1,12,0.886,Critical,1
26.3,87.9,12.0,47.5,2,90.7,1,4,0.039,Low,0
25.1,76.4,11.6,6.9,3,87.6,0,5,0.0,Low,1
25.4,83.0,20.7,4.5,4,85.2,0,5,0.018,Low,0
27.4,66.4,20.8,22.9,1,93.7,0,10,0.163,Low,0
28.0,71.4,16.1,5.7,1,94.0,1,3,0.228,Low,0
33.2,50.9,9.2,1.2,8,79.1,0,7,0.573,High,1
24.3,75.6,3.4,4.6,3,87.2,0,2,0.0,Low,0
32.1,73.1,10.0,14.5,1,95.0,1,2,0.242,Low,0
24.0,70.1,4.5,2.9,3,87.0,1,5,0.097,Low,1
24.2,76.9,8.4,60.3,3,87.1,1,5,0.0,Low,0
24.1,75.6,6.5,1.8,10,69.5,0,1,0.175,Low,1
28.9,73.2,10.3,4.1,2,91.9,1,2,0.206,Low,0
28.8,66.4,4.1,3.0,4,86.9,1,5,0.318,Low,0
27.1,69.6,2.5,16.9,1,93.6,0,10,0.0,Low,0
36.1,61.5,8.7,0.0,12,70.5,0,8,0.614,High,1
25.5,77.0,10.5,7.1,4,85.3,0,1,0.031,Low,1
26.7,67.5,3.0,39.8,0,95.0,0,1,0.199,Low,0
29.1,84.3,11.2,0.4,18,52.1,1,3,0.688,High,1
26.5,78.2,19.9,2.2,1,93.2,0,4,0.118,Low,0
25.9,79.7,16.9,6.2,3,88.0,1,12,0.207,Low,0
24.3,74.8,7.2,5.5,4,84.7,0,10,0.094,Low,0
25.9,95.0,1.2,22.2,2,90.4,0,3,0.057,Low,0
32.1,37.3,4.2,0.0,19,51.0,0,6,0.76,Critical,1
27.5,72.8,10.0,0.2,21,43.7,0,3,0.363,Medium,0
26.9,75.1,7.4,0.3,7,78.5,0,5,0.249,Low,1
26.1,78.0,7.9,10.8,2,90.5,0,11,0.005,Low,0
28.1,90.0,4.1,5.7,2,91.5,0,12,0.176,Low,0
27.0,67.6,10.8,60.6,2,91.0,1,5,0.0,Low,0
24.0,82.3,18.9,12.3,1,92.0,0,12,0.103,Low,0
26.6,68.6,8.4,1.3,7,78.3,0,12,0.254,Low,0
25.6,95.0,9.6,27.8,2,90.3,1,4,0.026,Low,0
24.0,94.0,16.0,30.0,4,84.5,1,4,0.019,Low,0
24.0,79.1,13.8,0.5,14,59.5,0,3,0.32,Low,1
31.5,25.9,6.1,5.3,0,95.0,1,9,0.745,High,0
32.3,65.6,16.5,1.2,5,86.1,1,8,0.543,Medium,0
30.6,50.4,3.2,0.0,12,67.8,0,9,0.615,High,1
26.5,78.2,6.9,8.9,2,90.7,1,5,0.0,Low,1
31.4,57.4,1.8,0.0,16,58.2,0,7,0.509,Medium,0
31.1,33.3,3.1,2.7,2,93.0,0,7,0.593,High,1
36.7,53.0,3.6,0.0,16,60.9,1,7,0.95,Critical,0
28.5,78.1,12.5,9.4,2,91.7,0,12,0.163,Low,0
28.2,75.8,21.4,35.1,1,94.1,0,3,0.155,Low,0
25.1,80.3,4.9,19.6,0,95.0,0,11,0.049,Low,0
27.3,84.0,2.2,2.7,2,91.2,1,12,0.087,Low,0
29.7,36.8,8.3,0.0,21,44.8,0,9,0.711,High,1
29.2,78.5,2.1,51.6,4,87.1,0,4,0.08,Low,0
36.3,46.5,16.6,0.6,14,65.7,0,9,0.857,Critical,1
34.6,35.9,5.1,3.5,2,94.8,0,7,0.541,Medium,1
24.5,67.3,15.7,15.6,3,87.2,1,2,0.146,Low,0
24.6,72.3,11.4,2.1,1,92.3,0,1,0.037,Low,0
25.2,74.9,11.7,39.5,4,85.1,0,1,0.0,Low,0
24.0,81.1,11.5,20.3,0,94.5,0,4,0.005,Low,0
29.9,47.0,11.1,0.0,5,85.0,1,7,0.658,High,1
24.9,91.7,2.7,3.9,3,87.5,0,12,0.006,Low,0
27.0,67.2,2.7,2.0,19,48.5,1,6,0.488,Medium,0
35.4,46.4,5.1,3.0,2,95.0,0,9,0.529,Medium,0
29.8,70.1,7.7,5.9,0,95.0,0,1,0.035,Low,1
28.4,81.1,1.2,12.4,1,94.2,0,3,0.063,Low,0
29.7,90.9,3.5,16.2,0,95.0,1,2,0.161,Low,0
25.6,74.5,14.1,5.0,1,92.8,1,10,0.072,Low,0
27.6,63.7,8.5,13.7,3,88.8,0,4,0.04,Low,0
34.1,43.3,16.9,0.0,15,62.0,0,7,0.767,Critical,1
27.0,88.1,24.6,100.0,2,91.0,0,3,0.032,Low,0
28.5,74.3,10.4,46.7,1,94.2,1,3,0.183,Low,1
34.7,52.3,4.0,2.7,2,94.9,0,6,0.584,High,1
25.3,83.5,20.1,10.5,3,87.7,0,11,0.143,Low,0
31.5,50.9,6.9,0.0,17,55.7,1,7,0.963,Critical,1
34.7,50.1,10.5,0.0,13,67.4,0,7,0.738,High,1
36.3,68.4,24.5,0.9,9,78.2,1,8,1.0,Critical,1
27.2,59.5,2.2,0.0,15,58.6,0,6,0.399,Medium,1
27.4,73.1,15.0,11.1,4,86.2,0,5,0.0,Low,0
29.5,70.3,5.0,14.5,1,94.8,1,5,0.181,Low,0
27.3,71.1,16.9,24.8,4,86.1,0,2,0.0,Low,0
36.1,60.9,6.2,0.0,16,60.5,0,7,0.727,High,1
24.0,65.4,2.0,9.4,3,87.0,0,3,0.131,Low,0
28.3,81.4,9.2,2.2,1,94.1,0,12,0.264,Low,0
29.4,49.7,8.4,0.0,6,82.2,0,7,0.437,Medium,1
29.6,81.8,2.6,0.7,22,42.3,1,2,0.71,High,1
34.7,72.4,14.0,0.0,19,52.4,0,7,0.695,High,0
30.0,84.1,1.6,2.2,0,95.0,1,3,0.36,Medium,0
27.4,82.7,8.7,16.7,0,95.0,1,2,0.0,Low,0
34.3,59.5,14.6,4.8,0,95.0,1,7,0.67,High,1
26.0,75.5,9.7,11.4,2,90.5,0,10,0.038,Low,0
24.0,78.0,8.5,16.5,0,94.5,0,1,0.002,Low,1
32.1,65.6,9.8,0.0,15,61.1,0,9,0.613,High,1
29.0,82.6,2.2,5.7,2,92.0,1,2,0.198,Low,0
26.5,65.3,6.1,16.1,0,95.0,1,12,0.0,Low,0
24.0,65.8,10.0,38.0,0,94.5,0,10,0.109,Low,0
31.6,48.8,7.6,7.3,0,95.0,1,8,0.622,High,0
28.8,79.5,10.6,6.0,0,95.0,1,11,0.235,Low,0
28.8,49.5,11.0,0.0,6,81.9,0,7,0.523,Medium,0
24.0,95.0,8.7,11.4,2,89.5,1,2,0.032,Low,0
27.6,60.0,7.3,52.1,0,95.0,0,2,0.099,Low,0
30.3,83.5,3.8,21.0,1,95.0,0,10,0.231,Low,1
24.8,70.6,10.8,23.2,3,87.4,0,4,0.0,Low,1
30.1,57.5,25.6,5.1,2,92.5,0,8,0.448,Medium,0
33.8,58.3,5.4,0.0,14,64.4,1,6,0.947,Critical,1
26.1,93.4,2.3,17.7,2,90.6,0,12,0.0,Low,0
24.4,69.4,1.3,20.0,3,87.2,0,10,0.107,Low,0
37.4,49.5,6.0,0.0,19,53.7,1,9,1.0,Critical,1
25.4,78.7,1.9,1.9,5,82.7,0,1,0.129,Low,0
30.3,68.3,6.9,5.7,0,95.0,1,1,0.441,Medium,1
27.9,86.0,8.9,20.8,4,86.4,0,1,0.077,Low,0
31.2,46.0,11.8,0.0,16,58.1,1,8,0.992,Critical,0
36.1,28.3,9.5,6.8,1,95.0,1,8,0.968,Critical,1
26.6,62.3,4.7,27.9,1,93.3,0,11,0.078,Low,0
31.2,44.4,11.3,4.4,3,90.6,1,8,0.604,High,1
24.7,79.1,6.6,2.4,0,94.9,0,5,0.091,Low,0
28.1,79.6,4.0,0.2,14,61.6,0,3,0.473,Medium,0
25.2,76.0,12.6,2.5,4,85.1,0,2,0.211,Low,0
27.8,72.7,10.1,8.6,2,91.4,1,12,0.0,Low,1
24.0,68.4,7.2,22.0,0,94.5,0,12,0.0,Low,0
30.9,33.4,12.4,0.0,16,57.9,0,8,0.752,Critical,0
27.7,84.6,5.2,11.2,3,88.9,1,10,0.0,Low,0
32.8,81.9,4.8,0.0,8,78.9,0,8,0.477,Medium,1
28.7,83.5,11.8,19.0,1,94.4,0,12,0.072,Low,0
31.2,25.0,2.1,1.8,5,85.6,1,7,0.827,Critical,1
25.9,71.9,20.5,5.7,4,85.4,1,11,0.118,Low,0
31.0,64.7,9.2,0.1,10,73.0,0,8,0.564,High,1
33.7,48.0,1.7,0.0,15,61.8,0,8,0.702,High,0
24.6,69.8,4.9,1.9,12,64.8,0,2,0.347,Low,0
26.3,68.1,21.4,9.4,4,85.6,1,12,0.17,Low,0
35.8,29.0,24.1,8.6,1,95.0,0,8,0.652,High,0
28.2,83.9,6.9,11.1,0,95.0,1,12,0.152,Low,0
30.0,48.5,7.8,1.0,15,60.0,0,8,0.567,High,1
29.2,69.5,7.6,18.2,0,95.0,0,10,0.189,Low,0
27.3,75.2,13.2,4.1,2,91.2,0,2,0.04,Low,1
26.8,68.8,9.3,1.3,15,58.4,1,11,0.408,Medium,1
27.6,72.3,29.7,17.3,1,93.8,0,11,0.0,Low,0
24.0,95.0,5.5,5.2,2,89.5,0,1,0.125,Low,0
25.9,84.3,7.9,50.6,2,90.5,0,12,0.0,Low,1
34.6,75.3,10.5,5.0,3,92.3,0,7,0.323,Low,0
24.1,71.0,4.3,2.7,0,94.5,0,1,0.089,Low,0
29.0,85.1,10.9,7.4,3,89.5,0,1,0.166,Low,0
26.8,77.1,6.0,9.4,1,93.4,1,4,0.079,Low,0
24.3,75.1,15.7,6.3,2,89.7,0,3,0.039,Low,0
28.8,83.6,1.2,18.9,1,94.4,0,10,0.139,Low,0
24.3,85.6,11.0,7.0,4,84.6,0,10,0.0,Low,0
27.8,59.2,7.1,0.7,8,76.4,0,9,0.388,Medium,0
28.8,82.0,3.6,8.0,3,89.4,0,4,0.197,Low,0
32.4,29.8,5.7,5.0,3,91.2,1,6,0.808,Critical,1
25.0,78.0,1.6,0.9,17,52.5,1,4,0.49,Medium,1
24.0,74.0,18.3,7.0,0,94.5,0,12,0.107,Low,0
29.4,82.6,0.6,7.4,3,89.7,0,1,0.199,Low,0
24.0,59.1,16.3,11.7,3,87.0,0,4,0.066,Low,0
28.8,66.7,4.1,1.3,20,46.9,0,12,0.399,Medium,0
28.2,62.6,8.2,44.0,2,91.6,0,3,0.115,Low,0
26.3,74.4,9.7,11.2,0,95.0,0,3,0.0,Low,0
27.1,84.4,18.6,7.9,3,88.6,0,10,0.116,Low,0
27.5,78.7,3.9,38.1,4,86.2,0,12,0.0,Low,0
26.7,95.0,21.4,8.0,2,90.9,1,1,0.116,Low,0
28.4,71.9,4.6,1.1,21,44.2,0,2,0.347,Low,0
28.9,76.5,7.7,0.9,15,59.5,0,1,0.497,Medium,0
24.3,95.0,45.0,0.9,11,67.1,1,1,0.575,High,1
28.5,82.5,3.8,12.6,3,89.2,0,4,0.048,Low,0
28.3,80.1,12.6,0.3,14,61.7,0,1,0.489,Medium,0
26.1,73.8,16.4,3.6,2,90.6,1,4,0.135,Low,0
24.7,79.9,14.1,18.8,0,94.9,1,4,0.0,Low,0
24.5,80.1,2.4,3.4,2,89.7,1,1,0.064,Low,0
28.7,86.9,2.3,24.5,1,94.4,0,12,0.083,Low,0
30.2,41.4,8.2,0.0,18,52.6,0,7,0.705,High,0
25.4,64.4,7.5,32.6,3,87.7,0,3,0.066,Low,0
29.2,48.1,9.8,11.9,0,95.0,0,7,0.205,Low,0
29.3,37.2,1.8,0.4,5,84.6,1,6,0.784,Critical,1
26.3,84.4,4.1,35.0,4,85.7,1,5,0.0,Low,0
32.5,42.5,12.3,0.2,15,61.2,1,7,0.96,Critical,1
26.4,86.9,12.0,1.3,16,55.7,0,4,0.321,Low,0
25.2,81.7,12.7,7.8,2,90.1,0,1,0.075,Low,0
25.7,67.6,2.9,20.5,1,92.9,1,2,0.113,Low,0
28.0,93.9,21.3,2.6,0,95.0,1,2,0.264,Low,0
27.5,54.7,24.2,1.8,6,81.3,1,6,0.71,High,1
28.9,87.8,10.2,12.5,4,86.9,1,10,0.114,Low,0
24.6,74.2,9.0,22.2,1,92.3,0,3,0.008,Low,0
32.3,59.2,21.1,0.0,7,81.1,1,8,0.842,Critical,1
32.4,42.5,10.9,0.0,24,38.7,1,9,1.0,Critical,1
34.4,62.9,4.4,0.0,18,54.7,0,9,0.705,High,1
24.0,82.3,11.4,7.4,4,84.5,0,5,0.098,Low,0
27.9,79.6,6.1,2.0,12,66.4,0,12,0.276,Low,0
27.3,68.6,6.0,48.6,1,93.7,1,4,0.133,Low,0
28.2,49.2,10.0,1.7,13,64.1,0,9,0.444,Medium,1
32.0,41.9,2.9,0.0,22,43.5,1,6,0.922,Critical,1
28.0,80.1,1.4,70.0,4,86.5,0,3,0.001,Low,0
33.7,60.9,3.8,1.3,13,66.9,1,6,0.793,Critical,1
25.0,84.8,23.4,14.1,0,95.0,0,5,0.094,Low,0
27.4,79.4,9.0,43.6,4,86.2,0,3,0.036,Low,0
32.7,47.0,11.0,0.8,10,73.8,0,8,0.693,High,0
26.5,87.8,3.1,4.0,1,93.3,1,2,0.0,Low,0
35.9,45.9,15.9,0.0,10,75.4,0,6,0.756,Critical,1
28.7,86.7,20.0,27.7,2,91.9,0,11,0.149,Low,0
29.9,79.3,16.7,15.6,4,87.5,0,11,0.145,Low,0
25.4,81.7,5.1,3.0,0,95.0,1,2,0.0,Low,0
28.1,69.5,9.3,1.8,22,41.5,0,4,0.289,Low,0
35.8,44.3,6.6,0.0,9,77.9,0,7,0.676,High,0
27.9,85.9,16.0,15.2,4,86.4,0,3,0.048,Low,0
34.5,41.4,9.3,0.0,17,57.2,0,9,0.841,Critical,0
26.4,73.1,24.6,1.1,15,58.2,0,4,0.26,Low,1
33.2,60.9,4.9,1.9,13,66.6,1,6,0.819,Critical,1
26.6,72.1,2.4,6.8,0,95.0,1,3,0.016,Low,0
26.5,69.5,4.5,12.8,3,88.2,1,3,0.081,Low,1
25.0,87.7,9.0,28.8,3,87.5,0,12,0.0,Low,0
28.4,43.9,8.8,0.0,20,46.7,1,7,0.894,Critical,0
32.6,31.1,3.9,0.0,10,73.8,1,9,1.0,Critical,1
26.2,68.2,9.4,7.1,2,90.6,1,4,0.162,Low,0
27.4,74.4,2.1,12.8,4,86.2,0,10,0.005,Low,0
24.7,64.1,19.5,4.0,3,87.4,1,5,0.233,Low,0
28.8,50.4,3.3,0.0,21,44.4,1,7,0.831,Critical,1
35.3,36.1,26.0,5.8,4,90.2,0,8,0.678,High,0
31.2,47.2,14.1,0.0,11,70.6,0,6,0.602,High,1
27.8,70.0,1.6,2.6,3,88.9,0,4,0.093,Low,0
24.0,78.6,4.3,18.4,0,94.5,0,10,0.023,Low,1
28.0,81.2,11.3,11.3,4,86.5,0,3,0.022,Low,0
29.9,73.5,7.3,18.3,2,92.5,0,12,0.066,Low,0
32.4,51.7,18.4,0.0,14,63.7,0,6,0.719,High,0
26.8,72.3,3.9,0.8,15,58.4,0,2,0.299,Low,1
31.8,44.4,5.8,0.0,9,75.9,0,6,0.696,High,1
28.1,73.6,17.5,3.8,3,89.1,1,5,0.31,Low,1
26.3,84.8,6.7,26.4,2,90.6,0,12,0.077,Low,0
25.2,76.1,6.2,3.0,1,92.6,0,4,0.074,Low,0
33.4,45.8,1.4,0.0,6,84.2,1,6,0.953,Critical,0
26.6,68.8,9.1,0.2,8,75.8,1,12,0.357,Medium,0
27.1,61.7,6.8,2.8,1,93.5,1,3,0.168,Low,0
30.9,57.2,12.4,0.0,18,52.9,0,6,0.63,High,1
27.9,72.1,14.7,1.5,10,71.5,1,1,0.278,Low,0
36.1,57.0,12.4,2.2,2,95.0,0,7,0.449,Medium,0
25.7,82.8,3.7,23.1,3,87.8,0,4,0.0,Low,1
26.2,66.0,7.9,0.3,18,50.6,0,10,0.379,Medium,0
28.5,84.1,5.4,1.4,7,79.3,0,12,0.235,Low,0
26.9,81.1,15.4,9.3,2,90.9,0,4,0.074,Low,0
28.5,56.4,6.6,0.0,11,69.3,0,8,0.409,Medium,1
35.0,53.9,1.6,0.0,24,40.0,1,7,0.982,Critical,0
25.4,91.1,16.2,55.1,3,87.7,0,11,0.0,Low,0
34.2,69.4,8.9,0.6,9,77.1,0,7,0.63,High,0
26.1,80.2,8.2,22.1,4,85.6,1,2,0.004,Low,0
27.3,73.9,7.2,23.7,4,86.2,0,4,0.0,Low,0
28.3,84.8,0.5,7.3,3,89.1,1,1,0.241,Low,0
32.2,45.0,5.4,0.0,23,41.1,1,8,1.0,Critical,1
28.9,77.5,16.6,21.0,2,91.9,1,2,0.312,Low,0
29.1,43.8,9.7,5.2,4,87.0,0,7,0.251,Low,0
26.8,73.2,5.4,31.8,0,95.0,1,5,0.001,Low,0
31.4,51.5,8.4,0.0,12,68.2,0,9,0.69,High,1
28.4,87.1,2.5,6.3,1,94.2,1,11,0.152,Low,0
35.5,61.2,28.0,7.2,3,92.7,0,6,0.437,Medium,0
30.4,36.1,13.4,0.0,24,37.7,1,9,0.968,Critical,1
25.9,75.6,7.6,23.1,0,95.0,0,10,0.0,Low,0
26.4,85.9,9.0,5.0,4,85.7,1,11,0.068,Low,0
28.5,46.7,7.4,0.0,5,84.2,0,9,0.45,Medium,0
27.6,70.4,21.3,1.7,5,83.8,0,4,0.129,Low,0
30.2,85.2,11.2,3.8,1,95.0,1,10,0.386,Medium,1
30.6,77.1,21.9,44.4,4,87.8,0,2,0.314,Low,0
28.6,56.6,24.0,0.0,12,66.8,0,9,0.493,Medium,0
28.2,73.0,6.4,9.9,1,94.1,1,5,0.152,Low,0
24.0,80.3,26.4,7.7,2,89.5,0,5,0.236,Low,0
34.4,60.7,13.7,0.0,7,82.2,0,6,0.676,High,0
25.3,85.3,16.6,2.1,4,85.1,1,5,0.19,Low,0
34.2,46.8,5.2,0.0,6,84.6,0,9,0.733,High,1
24.0,72.6,2.1,28.0,4,84.5,1,5,0.047,Low,0
27.2,76.2,19.8,4.1,3,88.6,0,3,0.105,Low,0
26.4,71.3,30.6,5.5,3,88.2,1,10,0.221,Low,0
32.1,58.6,4.0,3.6,3,91.0,0,8,0.371,Medium,1
27.0,75.2,5.2,84.8,4,86.0,0,12,0.0,Low,0
26.2,86.2,15.9,100.0,3,88.1,0,12,0.074,Low,0
26.4,82.6,9.2,23.3,4,85.7,0,12,0.046,Low,0
26.5,67.0,9.1,18.6,4,85.7,1,12,0.157,Low,0
27.5,57.8,7.2,4.8,1,93.7,1,3,0.134,Low,0
24.3,82.0,20.4,5.0,2,89.7,0,12,0.101,Low,0
34.8,39.9,11.3,0.0,16,59.9,1,7,0.964,Critical,1
30.6,27.4,4.2,0.0,16,57.8,0,9,0.727,High,0
30.1,70.8,16.1,0.0,5,85.0,0,8,0.4,Medium,1
26.6,80.9,17.8,5.7,1,93.3,0,1,0.07,Low,0
30.0,60.8,8.2,0.0,16,57.5,1,8,0.665,High,1
24.0,79.1,33.3,4.5,3,87.0,0,5,0.261,Low,0
27.8,82.9,8.1,25.0,0,95.0,0,4,0.017,Low,0
27.7,71.6,6.5,12.0,4,86.4,0,3,0.002,Low,0
26.8,84.3,7.7,27.8,0,95.0,0,5,0.012,Low,0
24.3,61.8,7.1,1.0,23,37.2,1,2,0.539,Medium,0
26.7,73.8,5.1,13.9,3,88.3,0,1,0.015,Low,0
26.4,73.8,2.0,8.9,4,85.7,1,4,0.0,Low,0
29.3,81.3,9.7,3.8,3,89.7,0,11,0.182,Low,0
28.8,43.1,6.9,2.0,16,56.9,1,9,0.826,Critical,1
28.4,81.5,12.7,52.4,0,95.0,0,2,0.127,Low,0
27.9,74.5,35.2,44.2,4,86.5,1,11,0.189,Low,0
31.2,28.6,1.9,0.0,10,73.1,0,7,0.712,High,0
24.7,77.3,2.7,40.7,0,94.9,1,2,0.064,Low,0
31.3,63.5,20.8,0.0,22,43.1,0,9,0.604,High,1
27.3,82.5,30.6,13.7,1,93.6,0,1,0.102,Low,0
